Sample in Buffer,Sample in Window,TRIGGER,DMA_Custom/wr_index[2:0],DMA_Custom/Pose_Wr_Rst_Sync,DMA_Custom/w_brust_cnt[7:0],DMA_Custom/m_axi_awaddr[31:0],DMA_Custom/rd_index[2:0],DMA_Custom/m_axi_araddr[31:0],DMA_Custom/rd_base_addr[31:0],DMA_Custom/Rd_Rst_Sync_1,DMA_Custom/r_Rd_Rst_Sync[2:0],DMA_Custom/Ar_running,DMA_Custom/Aw_running,DMA_Custom/<const0>_1,DMA_Custom/<const0>_2,DMA_Custom/<const0>_3,DMA_Custom/<const0>_4,DMA_Custom/<const0>_5,DMA_Custom/<const0>_6,DMA_Custom/<const0>_7,DMA_Custom/Rd_Rst_Sync,DMA_Custom/<const0>_8,DMA_Custom/<const0>_9,DMA_Custom/<const0>_10,DMA_Custom/<const0>_11,DMA_Custom/<const0>_12,DMA_Custom/<const0>_13,DMA_Custom/<const0>
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,UNSIGNED,HEX,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
1687,23,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,24,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,25,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,26,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,27,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,28,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,29,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,30,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,31,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,32,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,33,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,34,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699,35,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,36,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,37,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,38,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,39,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,40,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,41,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,42,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,43,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,44,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,45,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,46,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,47,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,48,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,49,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,50,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,51,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,52,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,53,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,54,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,55,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,56,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721,57,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,58,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,59,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,60,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,61,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,62,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,63,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,64,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,65,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,66,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,67,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,68,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,69,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,70,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,71,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,72,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,73,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,74,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,75,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,76,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,77,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,78,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,79,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,80,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,81,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,82,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,83,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,84,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,85,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,86,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,87,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,88,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,89,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,90,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,91,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,92,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,93,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,94,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,95,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,96,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,97,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,98,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,99,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,100,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,101,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,102,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,103,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1768,104,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,105,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770,106,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771,107,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,108,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,109,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1774,110,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,111,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,112,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,113,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1778,114,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,115,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,116,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,117,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782,118,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,119,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,120,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,121,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,122,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,123,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,124,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,125,0,2,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,126,0,2,1,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,127,1,3,0,00,16519424,1,3920640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792,0,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1793,1,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1794,2,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1795,3,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1796,4,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1797,5,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1798,6,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1799,7,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1800,8,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1801,9,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1802,10,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1803,11,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1804,12,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1805,13,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1806,14,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1807,15,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1808,16,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1809,17,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1810,18,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1811,19,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1812,20,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1813,21,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1814,22,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1815,23,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1816,24,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1817,25,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1818,26,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1819,27,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1820,28,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1821,29,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1822,30,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1823,31,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1824,32,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1825,33,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1826,34,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1827,35,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1828,36,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1829,37,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1830,38,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1831,39,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1832,40,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1833,41,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1834,42,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1835,43,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1836,44,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1837,45,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1838,46,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1839,47,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1840,48,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1841,49,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1842,50,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1843,51,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1844,52,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1845,53,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1846,54,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1847,55,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1848,56,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1849,57,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1850,58,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1851,59,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1852,60,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1853,61,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1854,62,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1855,63,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1856,64,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1857,65,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1858,66,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1859,67,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1860,68,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1861,69,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1862,70,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1863,71,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1864,72,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1865,73,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1866,74,0,3,0,00,16653824,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
